Test Name,PFE_1
Engineer,
Location,
Test Info,


Time,Elapsed Time,1TC1,1TC2,1TC3,1TC4,1TC5,1TC6,1TC7,1TC8,1TC9,2TC1,2TC2,2TC3,2TC4,2TC5,2TC6,2TC7,2TC8,2TC9,3TC1,3TC2,3TC3,3TC4,3TC5,3TC6,3TC7,3TC8,3TC9,4TC1,4TC2,4TC3,4TC4,Ambient,1GASCO,1GASCO2,1GASO2,2GASCO,2GASCO2,2GASO2,3GASCO,3GASCO2,3GASO2,4GASCO,4GASCO2,4GASO2,WEA_DIR,WEA_VEL,1PT1V,1PT2V,1PT3V,2PT1V,2PT2V,2PT3V,Event
2021-10-22 10:32:01,00:11:51,582.305298,631.400024,631.855530,613.942139,599.624146,568.833008,548.725708,482.590240,573.300476,535.999451,562.217651,563.130432,561.196960,546.976562,523.562439,489.848785,459.974762,423.258820,652.494446,669.185974,669.894653,675.045532,667.410400,651.789368,649.101440,595.348267,531.336914,504.216553,519.514648,522.987488,529.610168,22.714010,5.240849,3.478161,0.292404,5.243424,3.412495,0.351310,5.247609,2.731371,0.938760,5.242136,3.676769,0.044227,5.752984,2.360230,2.475468,2.454223,2.288127,2.494137,2.495103,2.045099,
2021-10-22 10:32:02,00:11:52,572.869324,622.665527,618.469299,599.955750,586.331299,561.197266,543.146484,482.184082,570.148987,538.901489,565.023560,563.024719,559.981262,546.377014,524.793030,491.131653,460.403900,423.043671,651.768677,669.593140,669.996277,674.751465,667.039062,653.461731,655.268616,601.411438,533.898254,504.368164,519.739685,523.050293,529.907532,22.698042,5.239239,3.485242,0.304636,5.241493,3.415392,0.348091,5.244068,2.750685,0.924919,5.241815,3.681597,0.038755,6.008246,2.314522,2.439738,2.443600,2.331260,2.468064,2.460339,2.112052,
2021-10-22 10:32:03,00:11:53,574.907898,634.590515,626.591919,599.797729,585.666809,559.948792,545.322632,482.017609,606.492187,541.404297,570.753052,570.802490,563.241821,547.912170,527.297241,494.793335,463.370575,424.516144,659.027039,673.954224,676.946655,681.851379,676.161926,662.703857,670.714294,618.351624,535.338379,504.901062,520.298706,523.679260,530.744873,22.559759,5.238917,3.521294,0.303670,5.244068,3.418611,0.344872,5.243746,2.773861,0.900455,5.242780,3.681919,0.038433,5.266600,2.329007,2.493172,2.472571,2.300681,2.500897,2.488987,2.071816,
2021-10-22 10:32:04,00:11:54,575.527405,627.859314,628.736328,603.689758,589.908508,561.950195,549.455200,482.307861,625.855286,538.138184,565.004883,567.874268,564.249756,551.954163,530.220032,496.960480,465.252441,426.321564,660.215820,675.676392,677.592163,682.419189,675.268677,660.396851,668.452942,616.115662,537.890625,505.838318,521.296448,524.712585,531.650391,22.429741,5.240205,3.564106,0.300773,5.245033,3.419576,0.340366,5.241171,2.793497,0.877923,5.243424,3.685138,0.039720,5.343211,2.267526,2.488987,2.544353,2.372463,2.501541,2.499931,2.249500,
2021-10-22 10:32:05,00:11:55,573.071472,618.997070,620.070923,605.791870,597.298340,568.517883,553.144592,487.508667,643.660034,536.132629,561.575134,563.426025,560.679138,549.672729,532.861389,500.821045,467.242340,425.959259,665.841370,678.890320,683.121765,688.933228,686.435242,679.069214,710.741211,656.380554,563.529480,505.905548,521.393250,524.066406,531.142761,22.400888,5.242780,3.601768,0.294336,5.244711,3.424405,0.338757,5.238274,2.809269,0.852816,5.244068,3.685460,0.040686,5.830560,2.249822,2.413021,2.440382,2.333192,2.437806,2.421068,2.094992,
2021-10-22 10:32:06,00:11:56,574.182068,618.538147,614.374084,599.453369,592.423401,575.454590,558.622375,496.755615,632.318054,539.302246,567.310547,565.742737,561.111938,548.717651,531.442810,500.246735,467.770874,426.711334,682.217773,688.326294,696.529602,703.886230,703.294800,697.401489,759.465393,708.296631,591.209717,506.078247,521.712402,524.474609,531.395752,22.424368,5.241493,3.625266,0.285645,5.240849,3.428267,0.337469,5.236342,2.823754,0.826742,5.245999,3.685138,0.037145,5.240849,2.279114,2.460661,2.554653,2.408192,2.474824,2.473214,2.324179,
2021-10-22 10:32:07,00:11:57,571.128540,608.421509,603.537537,587.014648,583.575317,569.125732,554.731873,498.638641,605.562378,539.602051,566.090820,565.984985,561.903503,549.670654,531.208679,499.990387,467.332123,426.043732,700.272156,698.703003,707.819519,716.135071,716.291504,706.513062,755.490601,709.821106,600.237305,506.970703,522.676331,525.640564,532.438782,22.371178,5.242136,3.640395,0.269228,5.240205,3.433418,0.334250,5.242458,2.826973,0.816764,5.244390,3.689966,0.036180,5.251150,2.284908,2.473214,2.592314,2.416240,2.495425,2.498966,2.359265,
2021-10-22 10:32:08,00:11:58,567.138855,603.839294,596.991882,577.853516,574.291504,567.729431,555.172546,502.937805,597.016785,542.268433,566.644592,565.511536,562.514221,550.316223,531.060913,500.154694,468.430450,427.909912,704.555603,704.204956,712.088867,721.951172,720.207764,705.259216,734.185974,683.171143,593.330383,508.748749,524.522827,527.893616,534.770203,22.300602,5.239883,3.647154,0.253456,5.240205,3.438246,0.325881,5.242136,2.828905,0.801635,5.243424,3.693185,0.036180,5.217029,2.310659,2.463236,2.532764,2.370531,2.477399,2.482227,2.207010,
2021-10-22 10:32:09,00:11:59,561.876831,594.627258,589.886780,571.322937,569.181335,562.864319,551.660645,496.579041,628.161255,544.042297,572.305298,569.787231,565.529663,552.166626,531.373352,499.828522,467.786743,430.118866,705.961670,708.286316,715.739990,725.970642,723.893860,708.307373,734.276550,676.318115,588.808960,509.765778,525.663330,529.166870,536.364319,22.068748,5.240527,3.652305,0.248949,5.240527,3.441787,0.324271,5.245677,2.831480,0.789403,5.241815,3.698335,0.035858,5.134624,2.317741,2.504760,2.652186,2.453901,2.524073,2.527614,2.461948,
2021-10-22 10:32:10,00:12:00,554.388550,585.421570,588.531555,579.747437,575.293823,563.957336,550.596558,499.710236,647.934692,545.149109,572.339233,571.374878,567.604309,553.932983,531.877869,499.426575,468.272705,432.390106,710.044189,713.460022,720.376160,730.691101,726.880371,709.112732,733.251587,673.497681,580.573730,510.823181,526.651062,530.294067,537.504578,21.823328,5.239883,3.654880,0.240902,5.240527,3.443718,0.323306,5.247609,2.832767,0.776527,5.241493,3.702520,0.031995,5.764894,2.294887,2.493815,2.582658,2.414952,2.496391,2.472893,2.302934,
2021-10-22 10:32:11,00:12:01,553.346252,599.135864,602.476624,585.272095,579.199585,564.663940,549.030273,492.680603,615.486572,548.834656,576.484802,575.499023,571.061829,555.424438,533.009216,501.242065,471.561859,433.696259,712.485168,717.349548,723.653992,734.142090,730.413574,712.568848,733.144531,670.341187,580.893433,511.259430,527.072754,530.443481,537.969666,21.646776,5.238274,3.654558,0.235108,5.243746,3.445971,0.323306,5.245033,2.840493,0.758502,5.242780,3.704129,0.033605,5.968009,2.253685,2.453257,2.543065,2.388879,2.480618,2.482871,2.281367,
2021-10-22 10:32:12,00:12:02,553.706299,592.694336,598.924744,586.220886,578.075806,566.153198,550.715210,497.851044,631.189453,550.682190,578.773437,578.063599,574.232056,556.665405,533.099304,502.252808,472.104858,434.493073,714.219604,721.130554,726.765381,737.320923,732.626465,713.924866,728.808472,667.671631,583.012939,511.888855,527.865845,531.060486,538.560974,21.534853,5.236986,3.657455,0.228348,5.244068,3.447581,0.325237,5.245677,2.843712,0.752386,5.241493,3.707992,0.028454,5.316816,2.239199,2.440060,2.532442,2.396926,2.472249,2.482871,2.299715,
2021-10-22 10:32:13,00:12:03,557.534790,595.271606,591.671082,576.727600,567.733459,560.315125,549.370911,494.865753,637.225342,554.470825,585.117126,583.965576,579.730896,561.113892,534.730713,505.449677,475.705750,436.337921,717.808533,725.560303,731.647339,742.697327,738.151245,717.611267,727.019897,661.410095,580.396973,512.872559,528.900696,532.548584,539.898071,21.516113,5.238274,3.657777,0.219657,5.245999,3.451444,0.323306,5.240205,2.847896,0.745304,5.242136,3.707992,0.030386,4.950822,2.235015,2.463880,2.481262,2.328363,2.481905,2.481584,2.127503,
2021-10-22 10:32:14,00:12:04,556.159607,592.087097,591.999268,573.067139,569.686523,562.712097,550.010742,497.154816,652.357971,557.827148,587.923889,588.088318,585.382385,566.491760,542.972961,512.804199,479.215515,437.708099,720.282104,729.506775,736.093445,747.551819,743.009827,723.593018,736.003845,669.626892,582.347290,513.959473,530.093018,533.973694,541.137024,21.382656,5.240527,3.661961,0.215473,5.245033,3.455628,0.321696,5.238274,2.856587,0.730497,5.242458,3.708636,0.029742,4.986874,2.252397,2.451970,2.516026,2.371497,2.480940,2.487700,2.256260,
2021-10-22 10:32:15,00:12:05,551.992859,588.105652,595.353699,578.636902,573.438721,565.644653,553.634277,502.601807,662.538330,562.488708,594.246216,594.242004,590.317688,570.228760,544.614563,514.610352,480.916443,439.336975,723.347534,733.712769,739.134888,750.461121,744.791565,725.329651,746.268433,682.038086,592.107971,515.098450,531.293701,534.995056,541.815918,21.428463,5.241815,3.666468,0.209357,5.242136,3.462710,0.315580,5.239239,2.857231,0.720840,5.244711,3.707670,0.030064,5.088271,2.263341,2.455832,2.495747,2.338986,2.482871,2.484481,2.169027,
2021-10-22 10:32:16,00:12:06,565.298218,597.872131,593.176758,572.988281,569.211914,563.751282,553.788574,503.946716,657.176880,564.470093,596.162598,597.403992,591.047913,571.462952,546.975403,515.199036,482.477692,441.212250,731.564941,739.507202,745.532776,758.785461,755.175659,740.766418,785.181458,720.856812,613.385254,515.077759,531.198608,534.244751,541.505798,21.522532,5.240527,3.674837,0.200344,5.242780,3.469470,0.315580,5.237630,2.855622,0.719875,5.242780,3.707348,0.031029,5.362847,2.263663,2.402398,2.432334,2.327076,2.439094,2.430725,2.112696,
2021-10-22 10:32:17,00:12:07,559.993042,601.206909,600.919434,576.881775,572.119995,564.379333,552.630249,498.096252,656.533264,567.352783,598.151855,598.468811,593.403748,573.281433,547.990906,518.726807,485.900055,443.438995,740.963135,746.521118,752.566467,767.277100,763.366943,746.505310,773.530029,709.810120,618.117004,515.092163,531.128113,533.684387,541.020569,21.529650,5.239883,3.691897,0.193584,5.242136,3.476229,0.311396,5.239561,2.855622,0.714403,5.242780,3.708636,0.031351,5.504802,2.248534,2.495103,2.527292,2.357012,2.503794,2.483837,2.188341,
2021-10-22 10:32:18,00:12:08,550.081604,599.757812,608.646545,594.067932,589.708008,572.817688,559.187988,500.845184,648.302063,569.006165,600.746155,598.635620,594.276306,573.892578,549.000610,517.754028,486.132660,445.298492,740.073120,749.217834,753.414490,768.265076,762.838562,743.099182,757.996460,692.647156,612.098389,514.526367,530.522400,532.361511,540.264099,21.577749,5.240849,3.701554,0.180708,5.239883,3.484277,0.307533,5.239561,2.852725,0.715046,5.244068,3.707992,0.031029,5.218316,2.244993,2.520854,2.632551,2.446497,2.525039,2.502828,2.353793,
2021-10-22 10:32:19,00:12:09,542.641235,590.853943,602.092590,593.200195,589.721924,575.059448,559.298584,502.837311,631.494873,568.834351,601.101624,599.318359,596.298401,577.400940,552.590759,519.972839,486.636719,444.827820,748.293213,755.789734,762.932068,777.494812,774.368103,755.415466,793.349731,722.728210,614.283997,514.163147,530.214539,531.576477,539.966431,21.613142,5.239883,3.710567,0.170730,5.242458,3.490393,0.308177,5.242780,2.848862,0.716012,5.242458,3.708958,0.031673,4.635044,2.228255,2.407227,2.439738,2.326754,2.446176,2.425896,2.063447,
2021-10-22 10:32:20,00:12:10,548.822998,591.544189,594.594299,589.823975,584.422363,570.902649,556.205994,505.423492,668.590820,570.530823,600.922302,599.509888,596.421631,579.421936,553.745911,522.544312,490.921478,446.793732,758.376221,763.187744,769.488098,783.517029,779.296387,756.720825,788.156738,722.960083,616.518982,514.722900,530.846130,532.615601,541.060425,21.628035,5.239239,3.718292,0.164936,5.240527,3.499084,0.306567,5.246643,2.845321,0.722772,5.241815,3.711533,0.032639,4.179887,2.210873,2.498000,2.534374,2.362484,2.510554,2.514738,2.241453,
2021-10-22 10:32:21,00:12:11,552.333435,594.027466,586.794495,584.098206,588.926086,576.723938,558.785217,508.313843,662.101562,577.412842,609.012573,606.172913,600.474548,582.604797,555.409058,523.437134,490.695953,447.462830,757.714783,765.665955,770.432495,784.252319,779.726868,758.082458,795.546631,720.778625,614.571106,515.260193,531.587708,533.401184,541.785400,21.727854,5.239239,3.721512,0.159464,5.243424,3.503590,0.307855,5.242458,2.844355,0.723094,5.243424,3.713464,0.029420,4.189866,2.178684,2.473214,2.466455,2.310981,2.486090,2.478687,2.069885,
2021-10-22 10:32:22,00:12:12,554.948425,591.786316,582.292175,575.650330,585.689087,578.499695,563.458618,506.800140,667.448608,575.316040,604.205322,606.849243,602.774658,585.171326,557.694336,521.922363,489.831268,449.538696,760.667603,768.972168,771.999573,785.703430,779.935242,753.352234,767.201843,695.920532,611.249939,515.757385,531.981262,533.850891,542.175232,21.791424,5.238274,3.724087,0.155601,5.243424,3.510350,0.309143,5.244390,2.841458,0.726313,5.242458,3.715718,0.029742,4.736119,2.182868,2.475790,2.526970,2.368278,2.492206,2.486734,2.241453,
2021-10-22 10:32:23,00:12:13,552.923645,591.294495,579.573792,578.671143,592.235107,574.946594,562.251404,508.714691,678.149048,584.086792,611.494385,610.939270,602.057129,584.117126,560.927124,527.981323,494.673981,449.887421,752.463989,767.219299,766.964478,780.646484,772.107483,743.388550,742.011536,673.956299,601.125488,516.487427,532.709167,534.780151,543.214905,21.967960,5.240527,3.722799,0.153026,5.243424,3.516466,0.308821,5.243424,2.842424,0.726634,5.243102,3.718936,0.029420,5.222823,2.162911,2.517957,2.565275,2.368922,2.516992,2.505725,2.220208,
2021-10-22 10:32:24,00:12:14,549.576294,583.975220,580.373596,581.722351,589.793030,575.237671,561.087219,513.648010,652.463867,577.050842,605.398132,608.218750,601.779236,582.958435,559.860657,526.674377,495.170593,450.590118,747.387756,766.178467,764.627014,778.181030,770.490662,745.782959,759.903381,702.536194,616.984985,517.316833,533.496582,535.634338,543.755310,22.169804,5.238595,3.722477,0.150773,5.246321,3.523548,0.309143,5.240205,2.842102,0.725025,5.243102,3.721190,0.030064,5.414028,2.156473,2.453257,2.482871,2.338986,2.469995,2.460339,2.118168,
2021-10-22 10:32:25,00:12:15,556.862427,593.072998,582.217407,580.118103,588.809204,576.821228,560.852661,509.922760,661.234314,578.652161,608.325623,604.473755,596.969238,580.048828,557.257996,524.065735,494.687408,452.010071,752.397278,768.343201,767.180054,779.906616,773.526855,748.794067,758.331421,708.615295,623.545227,517.622559,533.788391,535.684448,543.709167,22.311157,5.240527,3.719580,0.153670,5.244068,3.533848,0.308177,5.240527,2.844355,0.722128,5.244068,3.723765,0.032317,5.458449,2.154542,2.482871,2.510876,2.362806,2.493494,2.454223,2.086945,
2021-10-22 10:32:26,00:12:16,555.804871,596.063965,588.569519,582.091492,583.687317,572.432678,559.122620,504.894012,644.656006,581.729004,609.932983,604.445923,597.319702,581.595764,561.883972,530.045898,498.969208,454.017883,748.571716,767.293701,764.371643,777.452881,770.194458,745.600281,748.109619,690.609314,617.271667,517.593994,533.653870,535.267151,543.456177,22.428352,5.240849,3.716683,0.154313,5.241815,3.542217,0.306246,5.235377,2.841458,0.726313,5.245677,3.726018,0.032317,5.339671,2.149070,2.418493,2.408514,2.285874,2.449073,2.464845,2.078576,
2021-10-22 10:32:27,00:12:17,569.038818,610.733337,595.262878,581.121765,585.324219,574.269287,562.601074,513.475525,648.952637,580.846008,611.350037,606.460083,599.274353,581.180359,559.135376,530.060364,498.331299,452.404785,748.571655,767.924377,766.237244,780.099548,774.677551,751.113281,759.088867,689.592346,611.340149,518.222107,534.452515,536.132812,544.289429,22.504013,5.244068,3.709280,0.155923,5.242458,3.549621,0.302705,5.235699,2.841780,0.729531,5.246643,3.726018,0.035536,5.149109,2.165164,2.461626,2.536305,2.379866,2.495747,2.496391,2.250144,
2021-10-22 10:32:28,00:12:18,562.392822,610.373596,605.291443,586.434937,584.977905,571.720093,559.461975,508.139160,638.906433,582.112488,608.692383,603.941101,598.563660,583.819519,561.220215,531.075012,499.411804,453.141449,751.839294,770.082397,768.977173,783.336609,777.791199,754.858398,769.212341,693.194519,610.319519,518.765381,535.015564,536.658264,544.997314,22.563709,5.243746,3.706061,0.161717,5.239561,3.555093,0.303349,5.239883,2.822789,0.745626,5.244390,3.733100,0.033926,4.945993,2.133619,2.494459,2.464201,2.301646,2.487056,2.460339,2.062159,
2021-10-22 10:32:29,00:12:19,550.301270,597.981506,603.876160,592.768188,587.927307,574.972107,561.606812,514.986023,631.370056,586.359314,618.452637,614.398193,603.352600,586.835999,565.204590,535.091309,502.603577,455.121948,759.751282,774.110535,775.962524,787.955872,785.176941,768.406921,831.975830,797.226807,649.480591,518.966736,535.010559,536.599792,545.046631,22.592493,5.242136,3.702198,0.160107,5.240849,3.559922,0.300452,5.240849,2.805407,0.764296,5.243424,3.735997,0.036502,4.676890,2.129756,2.504438,2.515060,2.328041,2.507013,2.512163,2.131688,
2021-10-22 10:32:30,00:12:20,543.074036,589.921204,600.232361,598.633972,594.391235,582.730957,563.650940,530.290039,628.071655,582.588379,614.928528,615.925659,607.693970,590.277771,567.364258,533.920532,498.594910,455.120758,778.887329,782.379395,786.091553,797.525391,796.749939,777.470947,814.041260,772.073059,658.160278,518.434753,534.357849,535.338928,543.913635,22.663580,5.240527,3.700267,0.159786,5.240849,3.563784,0.298198,5.244711,2.799291,0.771699,5.242780,3.738572,0.034892,4.373989,2.118490,2.506369,2.511841,2.326432,2.516026,2.524395,2.145529,
2021-10-22 10:32:31,00:12:21,547.212097,594.310791,591.845337,595.141174,593.295715,583.862366,566.473328,522.226257,656.849060,583.629333,612.749451,612.364868,607.891113,592.456238,568.162354,533.864990,498.102112,455.246216,775.191711,782.796631,784.505005,797.789185,795.737000,775.816223,807.387634,743.457153,649.152222,517.601685,533.541016,533.576843,542.532349,22.550449,5.240527,3.700267,0.156567,5.241493,3.567647,0.299486,5.247609,2.792531,0.790691,5.242458,3.743722,0.031029,4.108748,2.100142,2.451648,2.384372,2.242418,2.466455,2.466133,1.925034,
2021-10-22 10:32:32,00:12:22,547.325378,607.985413,593.627380,586.610962,588.424011,582.222168,565.810608,519.070007,675.291382,582.653870,612.464722,611.394348,608.098083,594.593506,569.894409,537.499084,504.162811,457.383362,785.950867,789.429321,794.808167,806.835144,806.671570,785.434143,816.228760,749.855530,642.389893,517.317749,533.308655,533.096069,542.199890,22.434629,5.237630,3.703807,0.157854,5.244390,3.569578,0.299486,5.247287,2.789312,0.804210,5.239561,3.746941,0.027489,3.908853,2.087911,2.526326,2.519245,2.322569,2.521820,2.506047,2.113662,
2021-10-22 10:32:33,00:12:23,545.334839,593.898254,587.846680,581.401672,582.816406,580.390808,565.463989,518.447021,647.802429,584.786926,615.122925,613.674744,608.939270,593.980164,567.469299,537.430725,505.567963,459.738708,783.249329,790.673157,792.923218,806.641968,803.972839,778.935242,793.651794,725.078003,636.472900,517.501831,533.604004,533.648315,542.822876,22.325417,5.238917,3.706383,0.154635,5.244068,3.571831,0.303349,5.245033,2.791887,0.804854,5.240849,3.749194,0.031351,3.739859,2.081795,2.496069,2.545640,2.358943,2.512807,2.521176,2.202826,
2021-10-22 10:32:34,00:12:24,548.337219,594.428101,587.143188,580.576843,583.229126,581.076843,568.523621,521.411560,680.706116,585.959351,615.994507,612.662109,606.257996,591.333557,567.961121,538.251404,502.917267,460.149017,789.211609,794.696472,800.088562,810.656677,811.162109,792.935547,849.751038,817.930542,738.011841,517.829773,533.848877,534.045105,543.106323,22.165375,5.240849,3.712177,0.150773,5.243424,3.576982,0.301095,5.241493,2.797681,0.801313,5.243424,3.749516,0.032317,3.584063,2.076966,2.471927,2.509266,2.346711,2.491562,2.482871,2.185122,
2021-10-22 10:32:35,00:12:25,555.244263,611.585632,607.423889,588.457458,581.330994,576.324829,563.911499,514.421814,693.091675,584.750732,613.242371,610.595520,607.425537,594.273193,569.120117,538.729736,504.917267,462.137878,802.376343,801.433655,807.973694,817.762390,820.592346,803.549072,874.541504,825.640259,735.736877,518.181335,534.140259,534.330017,543.162048,22.032049,5.239561,3.728271,0.144979,5.245033,3.578913,0.301095,5.238595,2.809269,0.800025,5.243746,3.751769,0.034248,3.397044,2.079220,2.427184,2.486734,2.371175,2.453579,2.435553,2.151323,
2021-10-22 10:32:36,00:12:26,547.060059,600.532776,606.041626,593.856140,581.094116,575.142761,563.598511,511.649536,708.461792,583.659668,612.134155,608.662903,607.135986,593.033386,570.030273,539.827698,507.546509,462.874908,809.169739,806.524719,812.804443,823.448853,827.219788,812.284546,889.410095,851.870911,728.639648,518.239502,534.196533,534.433777,543.254150,21.910711,5.241493,3.751447,0.141116,5.243102,3.583420,0.303349,5.239239,2.819248,0.794875,5.244711,3.754023,0.033283,3.245433,2.077610,2.371497,2.450038,2.323535,2.433622,2.430725,2.176109,
2021-10-22 10:32:37,00:12:27,549.903992,600.861023,602.266479,590.941406,580.459778,580.570618,568.161133,514.380615,718.492004,586.261963,617.400208,615.359375,613.634888,595.894775,570.435059,538.514954,508.597260,466.207031,821.998779,814.645386,821.620117,831.947693,836.895874,819.654236,875.726807,835.349731,717.275024,518.475342,534.438354,534.696411,543.374817,21.789799,5.242458,3.774302,0.139828,5.241493,3.590823,0.302061,5.236664,2.823754,0.789403,5.246321,3.753701,0.034892,3.135989,2.078254,2.420102,2.467742,2.338664,2.466133,2.482549,2.246281,
2021-10-22 10:32:38,00:12:28,547.928162,598.961548,598.967834,587.497192,582.199890,574.475891,563.411804,512.619812,728.476501,589.332642,620.725159,617.802612,614.526123,597.420471,573.133118,539.256714,507.766235,466.325500,821.527161,817.003479,822.382996,834.983704,839.375610,821.500183,874.789612,834.232544,716.763794,518.284729,534.203308,534.277832,543.012573,21.714142,5.242780,3.790396,0.130815,5.241171,3.597905,0.297876,5.239883,2.827617,0.786184,5.245033,3.756276,0.034248,3.152084,2.082438,2.445532,2.466777,2.316453,2.470639,2.474824,2.131366,
2021-10-22 10:32:39,00:12:29,545.322327,589.468140,591.209778,585.161255,582.756348,573.271545,559.828979,509.751495,718.458191,590.178894,622.627380,622.310181,619.971924,602.343872,574.206055,539.117310,508.537445,465.085693,830.610962,823.405518,829.735718,842.508362,848.735657,831.020508,890.043640,863.440002,738.350342,518.995422,535.061890,535.555786,544.049011,21.683775,5.241493,3.807457,0.123090,5.239883,3.603377,0.295623,5.242458,2.823754,0.787472,5.245033,3.759173,0.031029,3.244145,2.059584,2.508944,2.567529,2.377613,2.510876,2.505404,2.259157,
2021-10-22 10:32:40,00:12:30,559.001709,599.379822,591.214050,579.426758,583.098999,574.916931,565.465820,514.368286,709.035156,590.469910,622.030579,622.262756,619.230591,601.970642,574.834473,540.807129,510.628754,467.448059,835.311829,827.851685,834.042908,846.923401,852.855774,834.510803,894.551086,899.261414,789.405762,519.349915,535.344360,535.849670,544.878174,21.691650,5.240849,3.817436,0.116652,5.240205,3.608527,0.298198,5.244068,2.820535,0.795841,5.241815,3.761426,0.031995,3.386100,2.035442,2.455510,2.509266,2.365381,2.476433,2.475146,2.186087,
2021-10-22 10:32:41,00:12:31,570.850220,617.114624,603.256958,581.833252,579.858948,572.344482,562.448792,516.376770,702.344788,591.457642,622.140320,619.828064,618.398437,600.086609,571.588257,539.467468,508.858032,467.293854,841.755066,832.572266,838.376099,852.264587,858.007141,838.541870,884.612427,870.236206,767.057678,519.621887,535.562134,536.393860,545.784851,21.778831,5.238595,3.825805,0.107961,5.241171,3.610137,0.296589,5.245033,2.815707,0.801313,5.242780,3.764645,0.030386,4.146732,2.031258,2.386304,2.469995,2.362162,2.435231,2.419137,2.189628,
2021-10-22 10:32:42,00:12:32,562.744934,615.034668,613.166870,592.449768,592.631165,579.351685,565.312378,515.366028,707.863220,592.346680,624.701050,621.565186,617.656982,599.177551,571.914673,538.220215,508.599609,465.023163,844.331299,835.391357,840.972778,855.992615,862.837097,844.204712,896.053162,885.548950,759.680237,520.061218,535.520386,536.346558,545.368896,21.685627,5.238274,3.833852,0.101523,5.242780,3.615287,0.296911,5.245677,2.802510,0.817086,5.239883,3.764967,0.027489,5.646436,2.079220,2.561413,2.639954,2.405617,2.559481,2.556262,2.344780,
2021-10-22 10:32:43,00:12:33,552.245605,599.160217,608.716003,592.759644,594.691833,586.529419,569.729431,520.408325,725.119629,593.185913,625.892761,622.488953,618.422363,598.808044,571.609863,537.246887,507.593933,464.843231,856.852722,844.132751,854.805542,864.638611,874.266846,855.119263,903.129150,914.760864,773.426086,519.640930,535.163086,535.423767,544.554626,21.542341,5.239239,3.838681,0.093476,5.244390,3.616896,0.297555,5.242136,2.798003,0.819661,5.241815,3.763358,0.027167,6.670387,2.121065,2.468386,2.476433,2.311947,2.488987,2.494459,2.168705,
2021-10-22 10:32:44,00:12:34,552.509949,604.948059,613.156921,599.158630,597.128662,587.561035,570.754272,517.929871,743.969971,594.318298,629.034912,625.179260,619.774170,600.986938,573.273437,540.507874,509.798248,467.756744,858.072815,847.561829,855.184814,868.483948,875.751648,852.677124,883.213806,856.598572,742.888245,520.095947,535.653259,536.004395,544.921875,21.374746,5.240527,3.843831,0.085429,5.242780,3.618184,0.295945,5.241493,2.794784,0.826742,5.243424,3.763036,0.030707,5.886892,2.128469,2.490597,2.472893,2.290058,2.505725,2.498322,2.038983,
2021-10-22 10:32:45,00:12:35,542.676147,596.170654,614.229431,604.635254,596.971008,584.533386,568.573547,516.334412,768.142944,596.502197,635.286865,626.765808,619.411987,601.329163,575.745789,544.798889,514.329529,468.713898,848.076355,844.633301,846.447815,864.336609,868.735962,841.058899,842.470032,789.318542,708.404358,521.284058,537.044189,537.940979,546.285767,21.289410,5.240205,3.844796,0.081888,5.244711,3.619472,0.291761,5.240849,2.791887,0.831571,5.243102,3.760139,0.031351,4.894491,2.171280,2.441669,2.381154,2.211839,2.471927,2.479330,1.915377,
2021-10-22 10:32:46,00:12:36,538.812866,594.244385,609.174255,604.037109,600.656616,592.552917,575.531982,519.572266,763.970703,592.364502,628.220703,622.432861,613.958618,597.781006,576.507812,548.417480,516.389893,470.454041,832.155823,837.471130,833.901794,855.033447,857.644226,826.867737,812.998962,746.034241,680.198547,522.284851,537.915222,539.150574,547.127991,21.249323,5.240849,3.846406,0.077382,5.244390,3.619793,0.294336,5.237630,2.790600,0.835112,5.244711,3.757241,0.032639,5.382804,2.184800,2.451970,2.367634,2.202504,2.474824,2.474502,1.846170,
2021-10-22 10:32:47,00:12:37,548.911865,599.121948,601.788513,602.038330,596.671631,593.326782,577.116638,520.560364,771.199402,591.750000,625.729065,622.316528,614.234863,601.237549,578.560852,551.110168,518.974426,470.441620,817.719482,830.144226,822.517456,844.996521,846.588013,814.343018,791.560181,717.104492,659.771912,522.482910,537.810608,538.727966,546.378235,21.275730,5.242780,3.844796,0.075450,5.242136,3.618828,0.293370,5.238595,2.786415,0.842515,5.245033,3.756920,0.031673,5.914897,2.203470,2.463236,2.426218,2.257869,2.485446,2.490275,1.991343,
2021-10-22 10:32:48,00:12:38,556.521973,620.505615,615.602783,601.586792,598.442505,592.632690,578.545471,524.576660,790.290710,589.144897,620.993469,617.291626,613.550842,601.820129,579.238892,551.488403,520.315979,471.641449,804.411560,822.846252,812.627686,834.372986,835.216492,802.443481,772.862427,699.067993,647.657532,522.011353,537.206665,537.314087,545.132629,21.320269,5.242458,3.842221,0.069978,5.241493,3.619472,0.291117,5.238595,2.783196,0.845090,5.245355,3.752735,0.033605,5.170998,2.230508,2.424931,2.389201,2.242740,2.460661,2.474502,1.954326,
