Test Name,srthsht
Engineer,
Location,
Test Info,


Time,Elapsed Time,1GASCO,1GASCO2,1GASO2,2GASCO,2GASCO2,2GASO2,3GASCO,3GASCO2,3GASO2,4GASCO,4GASCO2,4GASO2,Event
2021-10-21 12:39:49,00:04:07,0.003669,0.000772,4.220446,0.072553,0.080279,4.122590,0.000772,0.004312,4.214652,0.004312,0.000128,4.244266,
2021-10-21 12:39:50,00:04:07,0.006888,-0.000194,4.219158,0.069334,0.081888,4.122912,0.002703,0.002059,4.215295,0.003991,0.001415,4.244909,
2021-10-21 12:39:50,00:04:08,0.004956,0.000128,4.223986,0.066437,0.083819,4.123556,0.003991,0.001094,4.220124,0.002059,-0.001160,4.245553,
2021-10-21 12:39:50,00:04:08,0.002059,0.000450,4.222055,0.064506,0.081888,4.121624,0.006888,-0.004379,4.221733,0.001737,0.001737,4.239759,
2021-10-21 12:39:50,00:04:08,0.000772,0.003347,4.221089,0.063540,0.077382,4.122268,0.006888,-0.003091,4.222377,-0.000194,0.003669,4.238472,
2021-10-21 12:39:51,00:04:08,0.000772,0.004634,4.218192,0.064506,0.076416,4.119693,0.003347,-0.000838,4.224630,0.000772,0.005922,4.242334,
2021-10-21 12:39:51,00:04:09,0.001737,0.004956,4.216905,0.063862,0.072231,4.124521,0.003025,0.002059,4.222699,0.001737,0.004956,4.242334,
2021-10-21 12:39:51,00:04:09,0.001737,0.003347,4.214330,0.060965,0.068047,4.123556,-0.000516,0.002703,4.223664,0.003347,0.003669,4.241046,
2021-10-21 12:39:51,00:04:09,0.002703,0.002381,4.218836,0.059034,0.065472,4.126131,-0.000838,0.006244,4.219158,0.002703,0.000450,4.241691,
2021-10-21 12:39:51,00:04:09,0.006888,-0.000838,4.221089,0.054527,0.064184,4.122590,0.001094,0.004312,4.220446,0.003025,0.000450,4.242334,
2021-10-21 12:39:52,00:04:09,0.006888,0.000128,4.221411,0.051308,0.068691,4.122590,0.002059,0.004312,4.215295,0.003347,-0.001160,4.243622,
2021-10-21 12:39:52,00:04:10,0.005600,-0.000516,4.221089,0.049377,0.069012,4.123234,0.000128,0.003025,4.217227,0.005922,-0.002447,4.245553,
2021-10-21 12:39:52,00:04:10,0.003991,0.000772,4.221411,0.043905,0.062575,4.123234,0.003991,0.001094,4.221733,0.003025,0.002059,4.244266,
2021-10-21 12:39:52,00:04:10,0.002059,0.003347,4.217548,0.044227,0.057424,4.122590,0.008175,-0.001160,4.225596,0.001737,0.002703,4.237828,
2021-10-21 12:39:52,00:04:10,-0.000194,0.006888,4.216905,0.044871,0.054527,4.125165,0.004312,-0.000516,4.224952,0.001737,0.003669,4.237184,
2021-10-21 12:39:53,00:04:10,0.001737,0.004312,4.217227,0.042939,0.050343,4.127419,0.002381,0.001094,4.220767,0.001094,0.002381,4.244587,
2021-10-21 12:39:53,00:04:11,0.002381,0.003991,4.216583,0.042939,0.048411,4.129028,0.001094,0.003347,4.223021,0.002381,0.002381,4.242656,
2021-10-21 12:39:53,00:04:11,0.004312,0.003991,4.217548,0.040686,0.050343,4.131281,-0.000194,0.006888,4.219802,0.003991,0.002703,4.245231,
2021-10-21 12:39:53,00:04:11,0.005922,0.002059,4.219802,0.038755,0.045836,4.130637,-0.002125,0.006888,4.218192,0.004956,-0.000838,4.244587,
2021-10-21 12:39:53,00:04:11,0.006888,0.000128,4.218836,0.034570,0.045514,4.130959,-0.000194,0.004956,4.212720,0.004956,-0.000516,4.242656,
2021-10-21 12:39:54,00:04:11,0.005278,-0.000838,4.219802,0.032639,0.049055,4.130959,0.000128,0.004312,4.214652,0.003347,-0.000194,4.244909,
2021-10-21 12:39:54,00:04:12,0.004634,0.000450,4.218514,0.033283,0.049377,4.131603,0.003669,0.000772,4.218836,0.002703,0.000128,4.246840,
2021-10-21 12:39:54,00:04:12,0.003991,0.001094,4.216261,0.031029,0.043261,4.134500,0.004312,-0.001160,4.223986,0.002703,0.000772,4.242656,
2021-10-21 12:39:54,00:04:12,0.001094,0.003669,4.215295,0.031351,0.042296,4.136753,0.003669,0.000772,4.223342,0.002381,0.003991,4.240725,
2021-10-21 12:39:54,00:04:12,0.003347,0.004634,4.219158,0.032961,0.040042,4.137719,0.002703,0.002381,4.227205,0.001415,0.002381,4.242656,
2021-10-21 12:39:55,00:04:12,0.003347,0.004634,4.215295,0.033605,0.032317,4.138363,0.004312,0.000772,4.225596,0.002059,0.004312,4.242013,
2021-10-21 12:39:55,00:04:13,0.003669,0.004956,4.215617,0.036823,0.030386,4.143835,0.002703,0.003669,4.222699,0.001094,0.003025,4.242978,
2021-10-21 12:39:55,00:04:13,0.004634,0.003347,4.216261,0.032317,0.028776,4.144157,-0.000838,0.002381,4.220767,0.003347,0.001737,4.240725,
2021-10-21 12:39:55,00:04:13,0.007531,0.001094,4.215617,0.031673,0.030064,4.151238,-0.003413,0.007853,4.214330,0.005278,-0.002125,4.243300,
2021-10-21 12:39:55,00:04:13,0.007853,-0.001160,4.217227,0.029098,0.030707,4.148341,-0.001160,0.004956,4.217548,0.005922,-0.001803,4.243622,
2021-10-21 12:39:56,00:04:13,0.006244,-0.000838,4.214652,0.028132,0.033283,4.148341,0.002703,0.003991,4.217548,0.003991,-0.000838,4.243944,
2021-10-21 12:39:56,00:04:14,0.005278,-0.000194,4.215939,0.027810,0.033283,4.149629,0.002703,0.001094,4.221411,0.003991,0.000128,4.242978,
2021-10-21 12:39:56,00:04:14,0.004634,0.000772,4.216583,0.025879,0.032317,4.149951,0.005278,0.000772,4.223342,0.001415,0.000772,4.242978,
2021-10-21 12:39:56,00:04:14,0.002381,0.002703,4.214652,0.023304,0.026201,4.153491,0.005278,-0.002447,4.225274,0.001094,0.002059,4.240081,
2021-10-21 12:39:56,00:04:14,0.004634,0.003347,4.215939,0.024270,0.023626,4.157354,0.007210,-0.002125,4.226562,-0.000838,0.004634,4.240403,
2021-10-21 12:39:57,00:04:14,0.001415,0.006244,4.212076,0.027489,0.021051,4.160573,0.000450,0.001415,4.223021,0.001737,0.003991,4.239115,
2021-10-21 12:39:57,00:04:15,0.003669,0.004312,4.209501,0.023626,0.021695,4.160252,0.002381,0.003347,4.221733,0.002059,0.003669,4.241046,
2021-10-21 12:39:57,00:04:15,0.004956,0.003347,4.211432,0.029742,0.018798,4.167011,-0.002125,0.006888,4.220446,0.003991,0.001737,4.241691,
2021-10-21 12:39:57,00:04:15,0.006888,0.000128,4.211754,0.027167,0.021373,4.169586,-0.001160,0.007210,4.216261,0.005278,0.000128,4.243300,
2021-10-21 12:39:57,00:04:15,0.007210,-0.000838,4.214973,0.022338,0.020407,4.167011,-0.001482,0.004312,4.216583,0.005922,-0.002447,4.243944,
2021-10-21 12:39:58,00:04:15,0.007531,-0.000516,4.214330,0.021695,0.022982,4.165080,0.000450,0.003991,4.214652,0.005600,-0.001482,4.245231,
2021-10-21 12:39:58,00:04:16,0.003669,0.001415,4.209823,0.022338,0.020407,4.168942,0.001737,0.000450,4.221089,0.003669,-0.001160,4.242978,
2021-10-21 12:39:58,00:04:16,0.005278,0.001737,4.213042,0.022016,0.021695,4.167977,0.006566,-0.001482,4.222699,0.000772,0.002381,4.241691,
2021-10-21 12:39:58,00:04:16,0.003025,0.002381,4.213686,0.020729,0.019119,4.172162,0.004312,0.000450,4.223021,0.001415,0.002059,4.241046,
2021-10-21 12:39:59,00:04:16,0.001415,0.004956,4.210145,0.019119,0.015257,4.172483,0.006566,-0.001482,4.226562,-0.000194,0.003347,4.240725,
2021-10-21 12:39:59,00:04:17,0.003991,0.004312,4.209179,0.021695,0.014935,4.178599,0.004956,0.001094,4.226562,0.000450,0.003991,4.239437,
2021-10-21 12:39:59,00:04:17,0.004634,0.004956,4.209179,0.020085,0.014613,4.185037,0.001415,0.001737,4.220124,0.003025,0.005278,4.239115,
2021-10-21 12:39:59,00:04:17,0.004634,0.002381,4.210789,0.019441,0.013004,4.186003,-0.001803,0.004634,4.219802,0.002381,0.001737,4.242656,
2021-10-21 12:39:59,00:04:17,0.006244,0.000450,4.213686,0.019119,0.014613,4.184393,-0.001482,0.004312,4.220124,0.005600,0.000450,4.243300,
2021-10-21 12:40:00,00:04:17,0.005600,-0.000838,4.211754,0.016866,0.014935,4.184393,-0.000516,0.006244,4.217548,0.004956,-0.001482,4.243622,
2021-10-21 12:40:00,00:04:18,0.004634,-0.000516,4.213364,0.015257,0.016544,4.184393,0.000772,0.004956,4.217227,0.005600,-0.001160,4.242013,
2021-10-21 12:40:00,00:04:18,0.004634,0.002059,4.211754,0.013647,0.014291,4.188578,0.006244,-0.002447,4.224308,0.001094,0.001415,4.243300,
2021-10-21 12:40:00,00:04:18,0.003669,0.004312,4.211754,0.014935,0.014291,4.188900,0.006566,-0.000516,4.225274,-0.000194,0.003669,4.238150,
2021-10-21 12:40:00,00:04:18,0.003991,0.004634,4.211111,0.015257,0.012360,4.191153,0.003669,0.002059,4.222699,0.003991,0.002703,4.239115,
2021-10-21 12:40:01,00:04:18,0.002703,0.004956,4.209501,0.015579,0.012038,4.195660,0.006244,-0.000194,4.221089,-0.000516,0.005600,4.238150,
2021-10-21 12:40:01,00:04:19,0.001737,0.003669,4.209823,0.015579,0.011716,4.195338,0.000450,0.001415,4.219802,0.002059,0.004312,4.242656,
2021-10-21 12:40:01,00:04:19,0.003991,0.002381,4.207891,0.015901,0.010428,4.198879,0.001415,0.005600,4.216905,0.003025,0.000772,4.243944,
2021-10-21 12:40:01,00:04:19,0.005922,-0.000194,4.210789,0.014935,0.010107,4.199201,-0.005022,0.007531,4.217548,0.005922,-0.001482,4.244587,
2021-10-21 12:40:01,00:04:19,0.006566,-0.000516,4.210467,0.012038,0.011072,4.195660,-0.000516,0.005278,4.214007,0.004956,-0.001482,4.243300,
2021-10-21 12:40:02,00:04:19,0.007853,-0.001803,4.216583,0.010428,0.012038,4.193728,-0.000516,0.003347,4.217870,0.005278,-0.001482,4.242334,3
2021-10-21 12:40:02,00:04:20,0.006244,0.000128,4.212076,0.006566,0.013004,4.192441,0.004312,0.001415,4.214973,0.003991,0.000450,4.245553,
2021-10-21 12:40:02,00:04:20,0.004956,0.001415,4.211111,0.010107,0.011072,4.198235,0.004634,0.000128,4.222699,0.001737,0.001094,4.244909,
2021-10-21 12:40:02,00:04:20,0.002381,0.004634,4.209179,0.009463,0.013004,4.201454,0.007853,-0.003413,4.224630,-0.001160,0.003669,4.241368,
2021-10-21 12:40:02,00:04:20,0.001094,0.003991,4.209823,0.012038,0.009463,4.204673,0.003669,-0.003735,4.225596,-0.000194,0.003025,4.239437,
2021-10-21 12:40:03,00:04:20,0.003347,0.003669,4.211432,0.013647,0.007531,4.204029,0.005922,-0.000838,4.223664,0.001415,0.005922,4.241691,
2021-10-21 12:40:03,00:04:21,0.003025,0.003669,4.208858,0.014291,0.007210,4.204029,0.000450,0.003669,4.220446,0.002059,0.004956,4.243300,
2021-10-21 12:40:03,00:04:21,0.003347,0.002703,4.206926,0.012682,0.005278,4.209179,-0.002447,0.005922,4.219480,0.006566,0.001737,4.244587,
2021-10-21 12:40:03,00:04:21,0.004956,0.000772,4.212720,0.012682,0.004634,4.208213,-0.003091,0.007210,4.215617,0.006566,-0.002125,4.244587,
2021-10-21 12:40:03,00:04:21,0.006566,-0.000516,4.213042,0.009785,0.006888,4.210145,0.000128,0.005922,4.215295,0.005922,-0.000838,4.243944,
2021-10-21 12:40:04,00:04:21,0.004956,0.001415,4.218514,0.008497,0.008175,4.211111,0.000450,0.004956,4.215295,0.002703,-0.000516,4.242978,
2021-10-21 12:40:04,00:04:22,0.006888,0.000128,4.212398,0.007210,0.009463,4.209823,0.002703,0.001094,4.215617,0.003991,-0.001160,4.247807,
2021-10-21 12:40:04,00:04:22,0.003347,0.001737,4.211111,0.005600,0.008819,4.213042,0.006244,-0.000838,4.220124,0.001094,0.000128,4.245875,
2021-10-21 12:40:04,00:04:22,0.002059,0.002381,4.211111,0.006244,0.006888,4.213686,0.007531,-0.000516,4.223021,0.000450,0.004312,4.243622,
2021-10-21 12:40:04,00:04:22,0.003025,0.003347,4.211754,0.008819,0.006566,4.215617,0.005922,-0.000516,4.226562,0.000128,0.004634,4.242013,
2021-10-21 12:40:05,00:04:22,0.000450,0.004312,4.210145,0.010107,0.004956,4.213686,0.004312,-0.001482,4.223986,0.001415,0.004634,4.242334,
2021-10-21 12:40:05,00:04:23,0.000450,0.005278,4.210145,0.010750,0.002381,4.216583,0.001737,0.001094,4.221089,0.001094,0.003991,4.241691,
2021-10-21 12:40:05,00:04:23,0.003669,0.002381,4.210145,0.011072,0.001737,4.218192,-0.001482,0.003347,4.218836,0.003669,0.002703,4.244266,
2021-10-21 12:40:05,00:04:23,0.006244,0.001737,4.210789,0.008819,0.004634,4.215617,0.001737,0.003347,4.216583,0.003991,-0.000838,4.247807,
2021-10-21 12:40:05,00:04:23,0.007531,-0.001482,4.213686,0.005600,0.003991,4.219158,-0.004379,0.008819,4.214973,0.006888,-0.003735,4.247163,
2021-10-21 12:40:06,00:04:23,0.006244,-0.001482,4.214007,0.003669,0.004956,4.217227,0.002381,0.005922,4.213686,0.004956,-0.004379,4.245231,
2021-10-21 12:40:06,00:04:24,0.006566,-0.001160,4.214973,0.003347,0.005278,4.216905,0.003347,0.002703,4.218836,0.004634,-0.001482,4.242334,
2021-10-21 12:40:06,00:04:24,0.003669,0.001737,4.210467,0.005600,0.005922,4.218836,0.004956,0.003025,4.216905,0.001737,0.002059,4.245875,
2021-10-21 12:40:06,00:04:24,0.001094,0.003347,4.212076,0.004956,0.006566,4.216261,0.005278,-0.002447,4.223342,-0.000194,0.004312,4.245875,
2021-10-21 12:40:07,00:04:24,0.001094,0.004312,4.212720,0.006566,0.003991,4.219802,0.005278,-0.003091,4.225274,-0.000516,0.006244,4.244909,
2021-10-21 12:40:07,00:04:25,0.001737,0.001094,4.215295,0.006566,0.001737,4.220446,0.001415,-0.000194,4.224630,0.003025,0.002381,4.241046,
2021-10-21 12:40:07,00:04:25,0.002059,0.002381,4.211432,0.008497,0.001415,4.223021,0.003347,0.002703,4.219802,0.001415,0.003991,4.240403,
2021-10-21 12:40:07,00:04:25,0.001094,0.003025,4.211432,0.008175,0.000450,4.225596,-0.004379,0.005922,4.217227,0.003347,-0.000516,4.241046,
2021-10-21 12:40:07,00:04:25,0.004634,0.001737,4.213042,0.007853,0.000128,4.222699,-0.001803,0.006566,4.212398,0.005278,-0.001160,4.246197,
2021-10-21 12:40:08,00:04:25,0.005922,-0.000838,4.214652,0.005922,0.000450,4.222699,-0.001482,0.006244,4.213686,0.005278,-0.002125,4.241691,
2021-10-21 12:40:08,00:04:26,0.005922,-0.000194,4.215617,0.002703,0.003347,4.221089,0.001094,0.004956,4.216905,0.004634,0.000128,4.242978,
2021-10-21 12:40:08,00:04:26,0.004634,-0.000194,4.217870,0.003347,0.003991,4.221089,0.002381,0.003669,4.216905,0.003347,-0.001803,4.242656,
2021-10-21 12:40:08,00:04:26,0.000128,0.000450,4.214973,0.003025,0.003025,4.223021,0.006244,-0.002125,4.223986,-0.000838,0.001737,4.243622,
2021-10-21 12:40:08,00:04:26,0.001094,0.002381,4.213364,0.004956,0.001737,4.224630,0.005922,-0.001803,4.224630,0.000772,0.004634,4.238793,
2021-10-21 12:40:09,00:04:26,-0.000194,0.006566,4.212076,0.007853,0.001415,4.224630,0.004312,-0.000838,4.226562,-0.000516,0.005278,4.238472,
2021-10-21 12:40:09,00:04:27,-0.000516,0.006888,4.211754,0.007853,-0.002447,4.227849,0.000772,0.001094,4.224952,0.001737,0.006244,4.238472,
2021-10-21 12:40:09,00:04:27,0.002059,0.003025,4.215617,0.008175,-0.001482,4.226240,0.001415,0.002703,4.219802,0.003991,0.002059,4.240725,
2021-10-21 12:40:09,00:04:27,0.004956,0.001737,4.215617,0.006566,0.000772,4.224630,-0.000194,0.006244,4.216905,0.005278,-0.000194,4.241368,
2021-10-21 12:40:09,00:04:27,0.003991,0.001094,4.215617,0.003347,0.001415,4.226883,0.001415,0.005922,4.215617,0.003669,-0.002769,4.242656,
2021-10-21 12:40:10,00:04:27,0.003669,-0.000194,4.215617,0.002059,0.002059,4.226562,0.000772,0.004634,4.214007,0.004634,-0.001160,4.242334,
2021-10-21 12:40:10,00:04:28,0.002381,0.001094,4.218192,0.003025,0.000772,4.225596,0.003347,0.002703,4.216261,0.003347,0.000772,4.243622,
2021-10-21 12:40:10,00:04:28,0.004312,-0.000516,4.217870,0.000772,0.004634,4.221733,0.004634,-0.000838,4.218514,0.003347,0.001415,4.244266,
2021-10-21 12:40:10,00:04:28,0.000772,0.002703,4.216261,0.001094,0.003669,4.223664,0.008819,-0.002769,4.223021,-0.000838,0.003347,4.244266,
2021-10-21 12:40:10,00:04:28,-0.000194,0.003347,4.217227,0.003347,0.001415,4.228815,0.004312,-0.002769,4.223021,0.000450,0.003669,4.239437,
2021-10-21 12:40:11,00:04:28,-0.001482,0.003669,4.215295,0.005600,0.000772,4.228815,0.004312,-0.001160,4.220767,-0.000194,0.005278,4.240403,
2021-10-21 12:40:11,00:04:29,0.000450,0.003991,4.214973,0.007853,0.001094,4.228171,0.001737,0.002703,4.219480,0.001737,0.002703,4.242334,
2021-10-21 12:40:11,00:04:29,0.000450,0.004956,4.209501,0.008497,-0.001803,4.233321,-0.000516,0.005600,4.216905,0.002059,0.002703,4.244266,
2021-10-21 12:40:11,00:04:29,0.002059,0.001094,4.212720,0.005278,-0.001482,4.233321,-0.003091,0.006566,4.217548,0.005600,-0.000516,4.243300,
2021-10-21 12:40:11,00:04:29,0.003669,0.000128,4.218192,0.001737,0.000128,4.232356,0.000450,0.007853,4.214652,0.005922,-0.001482,4.244266,
2021-10-21 12:40:12,00:04:29,0.004956,-0.002125,4.217870,0.001415,0.001737,4.230746,0.001415,0.004634,4.220446,0.004312,-0.002125,4.244587,
2021-10-21 12:40:12,00:04:30,0.003347,0.002381,4.216261,0.000772,0.002381,4.228493,0.004312,0.001094,4.216905,0.003347,0.000450,4.243300,
2021-10-21 12:40:12,00:04:30,0.002703,0.000772,4.217227,-0.001482,0.005600,4.232034,0.003669,0.000128,4.220446,0.001737,-0.000194,4.242334,
2021-10-21 12:40:12,00:04:30,0.000772,0.002059,4.214330,0.000772,0.003991,4.231390,0.007531,-0.004700,4.222377,-0.000838,0.004312,4.241691,
2021-10-21 12:40:12,00:04:30,0.000450,0.002703,4.215295,0.004956,0.001415,4.232999,0.006244,-0.002447,4.226883,-0.001482,0.004956,4.239437,
2021-10-21 12:40:13,00:04:30,0.001737,0.002059,4.214652,0.003025,0.002381,4.233965,0.003991,0.000128,4.223664,0.001094,0.005278,4.242334,
2021-10-21 12:40:13,00:04:31,-0.000516,0.004634,4.216905,0.004312,-0.000194,4.231068,0.002059,0.002703,4.223342,0.001094,0.003669,4.240081,
2021-10-21 12:40:13,00:04:31,0.000128,0.003669,4.215295,0.005278,-0.001482,4.232356,-0.000516,0.005278,4.220446,0.004634,0.003991,4.240725,
2021-10-21 12:40:13,00:04:31,0.003347,0.001094,4.214007,0.005600,0.000128,4.233965,-0.001803,0.008175,4.216583,0.004312,0.000450,4.242334,
2021-10-21 12:40:13,00:04:31,0.005922,-0.000838,4.220446,0.001737,0.001737,4.234287,-0.002447,0.008175,4.213364,0.005600,-0.002769,4.245875,
2021-10-21 12:40:14,00:04:31,0.003347,0.000450,4.219802,0.000128,0.001415,4.234287,0.002059,0.002381,4.220767,0.004634,-0.002769,4.245553,
2021-10-21 12:40:14,00:04:32,0.001094,0.001094,4.218514,0.000772,0.002381,4.232677,0.003991,0.001094,4.219158,0.004312,-0.000194,4.241691,
2021-10-21 12:40:14,00:04:32,0.002703,0.001415,4.218192,0.000772,0.003991,4.230424,0.005600,0.002381,4.220446,0.001415,0.001094,4.243300,
2021-10-21 12:40:14,00:04:32,0.001415,0.002059,4.217227,0.001094,0.004312,4.231712,0.007210,-0.002769,4.224952,0.001737,0.003347,4.240081,
2021-10-21 12:40:15,00:04:32,-0.000516,0.003991,4.218514,0.003025,0.002703,4.235896,0.006244,-0.002447,4.228815,0.000128,0.003991,4.242978,
2021-10-21 12:40:15,00:04:33,-0.002447,0.003991,4.217548,0.004634,0.001094,4.235252,0.002059,-0.002447,4.228493,0.000772,0.006566,4.237506,
2021-10-21 12:40:15,00:04:33,-0.000838,0.005278,4.216905,0.007853,-0.002125,4.236540,0.001415,0.001415,4.229780,-0.000194,0.007531,4.238793,
2021-10-21 12:40:15,00:04:33,0.001415,0.002703,4.217548,0.006566,-0.000194,4.235252,-0.001482,0.004312,4.223342,0.003991,0.002703,4.241046,
2021-10-21 12:40:15,00:04:33,0.002059,0.002059,4.219158,0.002381,-0.000194,4.239115,-0.001160,0.006566,4.218836,0.004956,-0.001160,4.243944,
2021-10-21 12:40:16,00:04:33,0.003025,-0.000838,4.220446,0.001415,0.000128,4.237506,-0.001803,0.005278,4.217227,0.005600,-0.002769,4.247163,
2021-10-21 12:40:16,00:04:34,0.005278,-0.000838,4.219158,0.001094,0.002059,4.233643,0.002381,0.004956,4.219158,0.003669,-0.001482,4.242978,
2021-10-21 12:40:16,00:04:34,0.005922,0.000450,4.221089,0.000450,0.004312,4.233965,0.001415,0.002381,4.221089,0.004312,-0.002447,4.242656,
2021-10-21 12:40:16,00:04:34,0.002381,0.000450,4.219480,-0.000838,0.004956,4.232999,0.005278,0.001415,4.221089,0.001737,0.002059,4.242656,
2021-10-21 12:40:16,00:04:34,-0.000516,0.003991,4.215939,0.004634,0.003347,4.235252,0.007853,-0.003413,4.225274,-0.001160,0.005922,4.242013,
2021-10-21 12:40:17,00:04:34,-0.002769,0.003991,4.214973,0.005278,0.001415,4.240403,0.003991,-0.000194,4.228493,-0.000194,0.004634,4.236540,
2021-10-21 12:40:17,00:04:35,-0.001160,0.003991,4.219480,0.003991,-0.000838,4.241046,0.003669,-0.000194,4.222377,0.001094,0.004312,4.239115,
2021-10-21 12:40:17,00:04:35,0.001094,0.003025,4.219480,0.006244,-0.002769,4.241046,-0.000194,0.002059,4.221733,0.003347,0.001094,4.241368,
2021-10-21 12:40:17,00:04:35,0.004634,0.002059,4.218836,0.005278,-0.000516,4.238150,-0.001160,0.006566,4.215939,0.003991,0.001737,4.242656,
2021-10-21 12:40:17,00:04:35,0.004634,0.000450,4.218836,0.002703,0.001737,4.237828,-0.002769,0.008497,4.215617,0.004634,-0.001803,4.244266,
2021-10-21 12:40:18,00:04:35,0.004312,0.000128,4.218514,0.000772,0.002703,4.239115,0.003025,0.003025,4.217548,0.004634,-0.001160,4.242334,
2021-10-21 12:40:18,00:04:36,0.002381,-0.000516,4.219158,0.000450,0.003347,4.233965,0.003347,0.002703,4.217870,0.002059,-0.001803,4.242334,
2021-10-21 12:40:18,00:04:36,0.002703,0.000128,4.222377,0.001415,0.003991,4.234931,0.004956,-0.000194,4.218836,0.001415,0.001415,4.239759,
2021-10-21 12:40:18,00:04:36,0.000450,0.001415,4.218514,-0.000194,0.005922,4.233321,0.008175,-0.002769,4.224308,-0.000838,0.003347,4.239437,
2021-10-21 12:40:18,00:04:36,-0.001803,0.003991,4.216261,0.001737,0.002381,4.236540,0.005922,-0.002125,4.223986,0.002059,0.005922,4.237506,
2021-10-21 12:40:19,00:04:36,-0.002447,0.006566,4.215617,0.004956,-0.000194,4.237506,0.004956,-0.003091,4.228171,-0.001482,0.008497,4.236540,
2021-10-21 12:40:19,00:04:37,-0.001803,0.006244,4.216905,0.008819,-0.002769,4.241691,0.001415,0.000128,4.225596,0.001737,0.008497,4.235574,
2021-10-21 12:40:19,00:04:37,0.001737,0.002703,4.219158,0.005600,-0.001160,4.238472,0.000450,0.003669,4.218836,0.003025,0.001737,4.238472,
2021-10-21 12:40:19,00:04:37,0.001415,0.003025,4.216583,0.004634,-0.000516,4.241046,-0.002125,0.004956,4.217548,0.004956,-0.000838,4.238150,
2021-10-21 12:40:19,00:04:37,0.004312,-0.000516,4.219480,0.003025,0.000450,4.239759,-0.000516,0.006566,4.213686,0.004956,-0.002447,4.244266,
2021-10-21 12:40:20,00:04:37,0.005600,-0.001160,4.220446,0.001737,0.002381,4.236540,-0.000516,0.004956,4.218192,0.006888,-0.002447,4.241368,
2021-10-21 12:40:20,00:04:38,0.004956,-0.000194,4.219158,-0.000838,0.003991,4.236540,0.003991,0.003991,4.216261,0.002381,-0.000194,4.242334,
2021-10-21 12:40:20,00:04:38,0.002059,0.002059,4.219802,-0.001160,0.003991,4.234931,0.003669,0.000128,4.224308,0.003025,0.000772,4.241691,
2021-10-21 12:40:20,00:04:38,0.000450,0.002059,4.216905,0.000450,0.003025,4.236540,0.007853,-0.003735,4.219480,0.000128,0.003669,4.236540,
2021-10-21 12:40:20,00:04:38,-0.000194,0.002703,4.217548,0.003669,0.002381,4.239759,0.005278,-0.002769,4.222699,-0.000838,0.005278,4.237506,
2021-10-21 12:40:21,00:04:38,-0.000194,0.005278,4.219158,0.005278,0.002059,4.239115,0.003669,-0.000838,4.220446,-0.000194,0.006888,4.238793,
2021-10-21 12:40:21,00:04:39,-0.000838,0.003991,4.215295,0.005922,-0.000516,4.240725,0.000128,0.000450,4.223342,0.002381,0.002059,4.239115,
2021-10-21 12:40:21,00:04:39,0.002059,0.002703,4.215295,0.004956,-0.002125,4.240403,0.002703,0.002381,4.220446,0.003025,0.003991,4.238472,
2021-10-21 12:40:21,00:04:39,0.003669,0.001415,4.216905,0.005922,-0.000838,4.238793,-0.002447,0.008497,4.219480,0.003991,0.000450,4.238793,
2021-10-21 12:40:21,00:04:39,0.005600,0.000128,4.218192,0.001737,0.000450,4.241368,-0.001160,0.006244,4.214973,0.005922,-0.001482,4.243944,
2021-10-21 12:40:22,00:04:39,0.005922,-0.000516,4.223986,0.000450,0.001737,4.237828,0.000772,0.003991,4.216583,0.003991,-0.003413,4.242013,
2021-10-21 12:40:22,00:04:40,0.002703,0.000128,4.220767,-0.000838,0.003991,4.237828,0.002703,0.000772,4.214330,0.003347,0.000450,4.241691,
2021-10-21 12:40:22,00:04:40,0.002703,-0.000516,4.220124,-0.000194,0.005600,4.235574,0.003669,-0.000194,4.216905,0.001737,-0.000194,4.242978,
2021-10-21 12:40:22,00:04:40,0.001415,0.001737,4.218514,0.000450,0.004634,4.234609,0.008497,-0.004379,4.220446,0.001737,0.001415,4.239759,
2021-10-21 12:40:23,00:04:40,-0.001803,0.003991,4.219158,0.002381,0.002381,4.240403,0.004634,0.000772,4.219480,0.000450,0.004312,4.237184,
2021-10-21 12:40:23,00:04:41,-0.002125,0.005278,4.219802,0.004312,0.001415,4.238472,0.004312,-0.000838,4.223342,0.000128,0.006244,4.239759,
2021-10-21 12:40:23,00:04:41,-0.000838,0.003669,4.218836,0.004956,0.001415,4.237828,0.000772,0.002059,4.223021,0.001094,0.005278,4.239759,
2021-10-21 12:40:23,00:04:41,0.001415,0.003025,4.218192,0.005600,0.000450,4.237506,0.001094,0.003347,4.219802,0.003669,0.001737,4.242978,
2021-10-21 12:40:23,00:04:41,0.002381,0.002381,4.221411,0.004312,-0.000838,4.240403,-0.003091,0.006888,4.216905,0.003347,0.000450,4.242013,
2021-10-21 12:40:24,00:04:41,0.003025,0.000128,4.222055,0.002059,0.000450,4.239437,-0.004379,0.007531,4.214007,0.006244,-0.000516,4.242978,
2021-10-21 12:40:24,00:04:42,0.004634,-0.000838,4.221089,0.000450,0.002059,4.238150,0.002381,0.005600,4.214007,0.005278,-0.002769,4.245231,
2021-10-21 12:40:24,00:04:42,0.003991,-0.001160,4.221733,-0.000838,0.003347,4.235252,0.003347,0.003025,4.216905,0.003025,-0.001160,4.244587,
2021-10-21 12:40:24,00:04:42,0.002703,0.000450,4.220767,-0.000194,0.003669,4.237506,0.005922,-0.000194,4.218192,0.001415,0.000128,4.244909,
